cve,mun,state,state2,year,homicides,pob,rate
21040,Cuautinchán,21,Puebla,2012,2,10236.13027,19.53
21041,Cuautlancingo,21,Puebla,2012,6,88598.52436,6.77
21042,Cuayuca de Andrade,21,Puebla,2012,0,3048.397799,0
21043,Cuetzalan del Progreso,21,Puebla,2012,0,48530.94247,0
21044,Cuyoaco,21,Puebla,2012,4,15875.17304,25.19
21045,Chalchicomula de Sesma,21,Puebla,2012,7,45535.4574,15.37
21046,Chapulco,21,Puebla,2012,0,7315.811272,0
21047,Chiautla,21,Puebla,2012,3,19484.51565,15.39
21048,Chiautzingo,21,Puebla,2012,0,19573.58276,0
21049,Chiconcuautla,21,Puebla,2012,2,16461.34803,12.14
21050,Chichiquila,21,Puebla,2012,0,24538.58898,0
21051,Chietla,21,Puebla,2012,4,34803.76842,11.49
21052,Chigmecatitlán,21,Puebla,2012,0,1257.845416,0
21053,Chignahuapan,21,Puebla,2012,11,60742.62418,18.1
21054,Chignautla,21,Puebla,2012,1,31853.90374,3.13
21055,Chila,21,Puebla,2012,0,4803.749178,0
21056,Chila de la Sal,21,Puebla,2012,0,1258.160892,0
21057,Honey,21,Puebla,2012,2,7782.787997,25.69
21058,Chilchotla,21,Puebla,2012,0,19668.15837,0
21059,Chinantla,21,Puebla,2012,1,2557.161566,39.1
21060,Domingo Arenas,21,Puebla,2012,0,7459.675208,0
21061,Eloxochitlán,21,Puebla,2012,0,12992.08661,0
21062,Epatlán,21,Puebla,2012,0,4767.541432,0
21063,Esperanza,21,Puebla,2012,1,14116.04789,7.08
21064,Francisco Z. Mena,21,Puebla,2012,1,16624.5507,6.01
21065,General Felipe Ángeles,21,Puebla,2012,1,19732.89626,5.06
21066,Guadalupe,21,Puebla,2012,3,6368.942837,47.1
21067,Guadalupe Victoria,21,Puebla,2012,2,17187.32609,11.63
21068,Hermenegildo Galeana,21,Puebla,2012,0,7854.720196,0
21069,Huaquechula,21,Puebla,2012,6,25818.88995,23.23
21070,Huatlatlauca,21,Puebla,2012,0,6788.99295,0
21071,Huauchinango,21,Puebla,2012,11,101462.9646,10.84
21072,Huehuetla,21,Puebla,2012,0,15867.47004,0
21073,Huehuetlán el Chico,21,Puebla,2012,1,8928.842734,11.19
21074,Huejotzingo,21,Puebla,2012,4,65573.6645,6.1
21075,Hueyapan,21,Puebla,2012,0,12259.83604,0
21076,Hueytamalco,21,Puebla,2012,2,27286.7371,7.32
21077,Hueytlalpan,21,Puebla,2012,0,6154.652505,0
21078,Huitzilan de Serdán,21,Puebla,2012,1,14661.29619,6.82
21079,Huitziltepec,21,Puebla,2012,2,5500.738103,36.35
21080,Atlequizayan,21,Puebla,2012,0,2817.289139,0
21081,Ixcamilpa de Guerrero,21,Puebla,2012,0,3772.029673,0
21082,Ixcaquixtla,21,Puebla,2012,0,8395.145088,0
21083,Ixtacamaxtitlán,21,Puebla,2012,3,25675.86048,11.68
21084,Ixtepec,21,Puebla,2012,0,6903.840465,0
21085,Izúcar de Matamoros,21,Puebla,2012,16,75095.16147,21.3
21086,Jalpan,21,Puebla,2012,9,12895.61919,69.79
21087,Jolalpan,21,Puebla,2012,1,13086.24155,7.64
21088,Jonotla,21,Puebla,2012,1,4652.678114,21.49
21089,Jopala,21,Puebla,2012,0,13270.0815,0
21090,Juan C. Bonilla,21,Puebla,2012,2,20011.73936,9.99
21091,Juan Galindo,21,Puebla,2012,0,10607.94092,0
21092,Juan N. Méndez,21,Puebla,2012,0,5356.245696,0
21093,Lafragua,21,Puebla,2012,1,7862.424473,12.71
21094,Libres,21,Puebla,2012,3,32917.68508,9.11
21095,La Magdalena Tlatlauquitepec,21,Puebla,2012,0,510.4689398,0
21096,Mazapiltepec de Juárez,21,Puebla,2012,0,2733.37817,0
21097,Mixtla,21,Puebla,2012,0,2273.024679,0
21098,Molcaxac,21,Puebla,2012,3,6459.511002,46.44
21099,Cañada Morelos,21,Puebla,2012,2,19507.26492,10.25
21100,Naupan,21,Puebla,2012,3,9865.586379,30.4
21101,Nauzontla,21,Puebla,2012,0,3699.180697,0
21102,Nealtican,21,Puebla,2012,0,12621.73716,0
21103,Nicolás Bravo,21,Puebla,2012,4,6242.419606,64.07
21104,Nopalucan,21,Puebla,2012,1,28559.24584,3.5
21105,Ocotepec,21,Puebla,2012,0,4971.768578,0
21106,Ocoyucan,21,Puebla,2012,1,27548.48943,3.62
21107,Olintla,21,Puebla,2012,0,11580.95971,0
21108,Oriental,21,Puebla,2012,0,17496.9444,0
21109,Pahuatlán,21,Puebla,2012,3,21588.32997,13.89
21110,Palmar de Bravo,21,Puebla,2012,2,44543.20704,4.49
21111,Pantepec,21,Puebla,2012,4,18808.3516,21.26
21112,Petlalcingo,21,Puebla,2012,1,9534.153511,10.48
21113,Piaxtla,21,Puebla,2012,2,4777.280994,41.86
21114,Puebla,21,Puebla,2012,103,1590431.105,6.47
21115,Quecholac,21,Puebla,2012,2,49249.84831,4.06
21116,Quimixtlán,21,Puebla,2012,3,21878.64354,13.71
21117,Rafael Lara Grajales,21,Puebla,2012,0,14621.84009,0
21118,Los Reyes de Juárez,21,Puebla,2012,1,26307.7995,3.8
21119,San Andrés Cholula,21,Puebla,2012,5,108931.6722,4.59
21120,San Antonio Cañada,21,Puebla,2012,0,5380.170619,0
21121,San Diego la Mesa Tochimiltzingo,21,Puebla,2012,0,1113.427416,0
21122,San Felipe Teotlalcingo,21,Puebla,2012,0,9854.81818,0
21123,San Felipe Tepatlán,21,Puebla,2012,1,4126.637239,24.23
21124,San Gabriel Chilac,21,Puebla,2012,1,15079.76592,6.63
21125,San Gregorio Atzompa,21,Puebla,2012,0,8702.806486,0
21126,San Jerónimo Tecuanipan,21,Puebla,2012,1,6104.449085,16.38
21127,San Jerónimo Xayacatlán,21,Puebla,2012,0,3811.687917,0
21128,San José Chiapa,21,Puebla,2012,0,8405.054787,0
21129,San José Miahuatlán,21,Puebla,2012,0,13187.27933,0
21130,San Juan Atenco,21,Puebla,2012,0,3507.991015,0
21131,San Juan Atzompa,21,Puebla,2012,0,906.625321,0
21132,San Martín Texmelucan,21,Puebla,2012,5,147064.5438,3.39
21133,San Martín Totoltepec,21,Puebla,2012,0,632.9558339,0
21134,San Matías Tlalancaleca,21,Puebla,2012,1,20367.55666,4.9
21135,San Miguel Ixitlán,21,Puebla,2012,0,594.1876297,0
21136,San Miguel Xoxtla,21,Puebla,2012,1,12061.57167,8.29
21137,San Nicolás Buenos Aires,21,Puebla,2012,1,9584.92124,10.43
21138,San Nicolás de los Ranchos,21,Puebla,2012,0,11216.29022,0
21139,San Pablo Anicano,21,Puebla,2012,0,3692.746241,0
21140,San Pedro Cholula,21,Puebla,2012,10,124937.4176,8
21141,San Pedro Yeloixtlahuaca,21,Puebla,2012,0,3508.329961,0
21142,San Salvador el Seco,21,Puebla,2012,3,28728.66401,10.44
21143,San Salvador el Verde,21,Puebla,2012,1,30321.34572,3.29
21144,San Salvador Huixcolotla,21,Puebla,2012,1,14188.4913,7.04
21145,San Sebastián Tlacotepec,21,Puebla,2012,2,13843.8914,14.44
21146,Santa Catarina Tlaltempan,21,Puebla,2012,0,899.1428465,0
21147,Santa Inés Ahuatempan,21,Puebla,2012,1,6080.490416,16.44
21148,Santa Isabel Cholula,21,Puebla,2012,1,7894.42811,12.66
21149,Santiago Miahuatlán,21,Puebla,2012,3,23410.38463,12.81
21150,Huehuetlán el Grande,21,Puebla,2012,0,7332.736743,0
21151,Santo Tomás Hueyotlipan,21,Puebla,2012,0,8303.599229,0
21152,Soltepec,21,Puebla,2012,0,12051.28461,0
21153,Tecali de Herrera,21,Puebla,2012,1,21216.99755,4.71
21154,Tecamachalco,21,Puebla,2012,5,74978.11699,6.66
21155,Tecomatlán,21,Puebla,2012,0,5685.545633,0
21156,Tehuacán,21,Puebla,2012,28,284774.7318,9.83
21157,Tehuitzingo,21,Puebla,2012,2,11776.94516,16.98
21158,Tenampulco,21,Puebla,2012,2,6885.445715,29.04
21159,Teopantlán,21,Puebla,2012,0,4020.816699,0
21160,Teotlalco,21,Puebla,2012,0,3222.579293,0
21161,Tepanco de López,21,Puebla,2012,1,19887.75837,5.02
21162,Tepango de Rodríguez,21,Puebla,2012,0,4351.272637,0
21163,Tepatlaxco de Hidalgo,21,Puebla,2012,1,16917.86741,5.91
21164,Tepeaca,21,Puebla,2012,5,78220.61724,6.39
21165,Tepemaxalco,21,Puebla,2012,0,1136.214356,0
21166,Tepeojuma,21,Puebla,2012,2,8381.849972,23.86
21167,Tepetzintla,21,Puebla,2012,2,10554.65712,18.94
21168,Tepexco,21,Puebla,2012,0,6777.210373,0
21169,Tepexi de Rodríguez,21,Puebla,2012,1,21144.57331,4.72
21170,Tepeyahualco,21,Puebla,2012,1,16783.36315,5.95
21171,Tepeyahualco de Cuauhtémoc,21,Puebla,2012,0,3558.045244,0
21172,Tetela de Ocampo,21,Puebla,2012,1,26649.34141,3.75
21173,Teteles de Avila Castillo,21,Puebla,2012,0,5860.807477,0
21174,Teziutlán,21,Puebla,2012,6,95184.00258,6.3
21175,Tianguismanalco,21,Puebla,2012,0,10023.52695,0
21176,Tilapa,21,Puebla,2012,0,8594.492875,0
21177,Tlacotepec de Benito Juárez,21,Puebla,2012,1,50000.52023,1.99
21178,Tlacuilotepec,21,Puebla,2012,3,17384.41756,17.25
21179,Tlachichuca,21,Puebla,2012,1,29536.70228,3.38
21180,Tlahuapan,21,Puebla,2012,2,37913.89307,5.27
21181,Tlaltenango,21,Puebla,2012,0,6526.603846,0
21182,Tlanepantla,21,Puebla,2012,0,4979.441507,0
21183,Tlaola,21,Puebla,2012,6,20302.80579,29.55
21184,Tlapacoya,21,Puebla,2012,1,6624.46823,15.09
21185,Tlapanalá,21,Puebla,2012,0,8692.819373,0
21186,Tlatlauquitepec,21,Puebla,2012,0,53587.2912,0
21187,Tlaxco,21,Puebla,2012,0,5522.879563,0
21188,Tochimilco,21,Puebla,2012,3,17970.20956,16.69
21189,Tochtepec,21,Puebla,2012,0,20489.06202,0
21190,Totoltepec de Guerrero,21,Puebla,2012,0,1188.602817,0
21191,Tulcingo,21,Puebla,2012,3,9589.827355,31.28
21192,Tuzamapan de Galeana,21,Puebla,2012,0,6140.641186,0
21193,Tzicatlacoyan,21,Puebla,2012,0,6465.74135,0
21194,Venustiano Carranza,21,Puebla,2012,6,28875.15851,20.77
21195,Vicente Guerrero,21,Puebla,2012,4,25633.47823,15.6
21196,Xayacatlán de Bravo,21,Puebla,2012,0,1755.996246,0
21197,Xicotepec,21,Puebla,2012,11,78093.11234,14.08
21198,Xicotlán,21,Puebla,2012,0,1264.196205,0
21199,Xiutetelco,21,Puebla,2012,3,39353.60712,7.62
21200,Xochiapulco,21,Puebla,2012,0,3966.537179,0
21201,Xochiltepec,21,Puebla,2012,0,3293.387803,0
21202,Xochitlán de Vicente Suárez,21,Puebla,2012,1,12556.88266,7.96
21203,Xochitlán Todos Santos,21,Puebla,2012,0,6305.738907,0
21204,Yaonáhuac,21,Puebla,2012,0,7789.50645,0
21205,Yehualtepec,21,Puebla,2012,1,23939.53997,4.17
21206,Zacapala,21,Puebla,2012,0,4385.102213,0
21207,Zacapoaxtla,21,Puebla,2012,1,54949.42922,1.81
21208,Zacatlán,21,Puebla,2012,10,79507.1896,12.57
21209,Zapotitlán,21,Puebla,2012,0,8506.347939,0
21210,Zapotitlán de Méndez,21,Puebla,2012,0,5805.387611,0
21211,Zaragoza,21,Puebla,2012,0,16079.37483,0
21212,Zautla,21,Puebla,2012,0,19911.51877,0
21213,Zihuateutla,21,Puebla,2012,1,12822.47773,7.79
21214,Zinacatepec,21,Puebla,2012,0,16325.79041,0
21215,Zongozotla,21,Puebla,2012,0,4766.506209,0
21216,Zoquiapan,21,Puebla,2012,0,2680.402345,0
21217,Zoquitlán,21,Puebla,2012,5,21096.9277,23.7
22001,Amealco de Bonfil,22,Queretaro,2012,5,63973.06203,7.81
22002,Pinal de Amoles,22,Queretaro,2012,2,27538.74747,7.26
22003,Arroyo Seco,22,Queretaro,2012,0,13061.41893,0
22004,Cadereyta de Montes,22,Queretaro,2012,1,66387.37429,1.5
22005,Colón,22,Queretaro,2012,3,60257.03394,4.97
22006,Corregidora,22,Queretaro,2012,5,156659.6966,3.19
22007,Ezequiel Montes,22,Queretaro,2012,0,39298.28562,0
22008,Huimilpan,22,Queretaro,2012,3,36581.09199,8.2
22009,Jalpan de Serra,22,Queretaro,2012,1,26800.61912,3.73
22010,Landa de Matamoros,22,Queretaro,2012,1,20283.9494,4.93
22011,El Marqués,22,Queretaro,2012,10,129621.6211,7.71
22012,Pedro Escobedo,22,Queretaro,2012,4,66555.32921,6.01
22013,Peñamiller,22,Queretaro,2012,0,18844.80662,0
22014,Querétaro,22,Queretaro,2012,59,830608.1111,7.1
22015,San Joaquín,22,Queretaro,2012,0,9224.427024,0
22016,San Juan del Río,22,Queretaro,2012,15,253569.2636,5.91
22017,Tequisquiapan,22,Queretaro,2012,3,66379.20622,4.51
22018,Tolimán,22,Queretaro,2012,2,27158.64237,7.36
23001,Cozumel,23,Quintana Roo,2012,3,84706.24585,3.54
23002,Felipe Carrillo Puerto,23,Quintana Roo,2012,2,80553.53049,2.48
23003,Isla Mujeres,23,Quintana Roo,2012,2,17763.81774,11.25
23004,Othón P. Blanco,23,Quintana Roo,2012,22,222511.558,9.88
23005,Benito Juárez,23,Quintana Roo,2012,98,716636.0687,13.67
23006,José María Morelos,23,Quintana Roo,2012,0,38468.46403,0
23007,Lázaro Cárdenas,23,Quintana Roo,2012,1,27136.73603,3.68
23008,Solidaridad,23,Quintana Roo,2012,21,181334.7458,11.58
23009,Tulum,23,Quintana Roo,2012,4,31161.51718,12.83
23010,Bacalar,23,Quintana Roo,2012,1,39842.15168,2.5
24001,Ahualulco,24,San Luis Potosi,2012,3,19248.85497,15.58
24002,Alaquines,24,San Luis Potosi,2012,0,8365.851826,0
24003,Aquismón,24,San Luis Potosi,2012,2,48260.01489,4.14
24004,Armadillo de los Infante,24,San Luis Potosi,2012,0,4461.605674,0
24005,Cárdenas,24,San Luis Potosi,2012,2,19513.91405,10.24
24006,Catorce,24,San Luis Potosi,2012,1,9929.006674,10.07
24007,Cedral,24,San Luis Potosi,2012,4,19164.71265,20.87
24008,Cerritos,24,San Luis Potosi,2012,5,21874.23415,22.85
24009,Cerro de San Pedro,24,San Luis Potosi,2012,1,4307.095149,23.21
24010,Ciudad del Maíz,24,San Luis Potosi,2012,2,31997.48666,6.25
24011,Ciudad Fernández,24,San Luis Potosi,2012,5,44909.38026,11.13
24012,Tancanhuitz,24,San Luis Potosi,2012,2,21362.80286,9.36
24013,Ciudad Valles,24,San Luis Potosi,2012,75,173616.1354,43.19
24014,Coxcatlán,24,San Luis Potosi,2012,1,17126.85495,5.83
24015,Charcas,24,San Luis Potosi,2012,1,21681.50364,4.61
24016,Ebano,24,San Luis Potosi,2012,0,43057.12753,0
24017,Guadalcázar,24,San Luis Potosi,2012,0,26443.32606,0
24018,Huehuetlán,24,San Luis Potosi,2012,2,15634.22785,12.79
24019,Lagunillas,24,San Luis Potosi,2012,1,5856.057022,17.07
24020,Matehuala,24,San Luis Potosi,2012,9,95511.89716,9.42
24021,Mexquitic de Carmona,24,San Luis Potosi,2012,5,55810.58358,8.95
24022,Moctezuma,24,San Luis Potosi,2012,1,19876.40812,5.03
24023,Rayón,24,San Luis Potosi,2012,1,16177.11199,6.18
24024,Rioverde,24,San Luis Potosi,2012,21,95015.25349,22.1
24025,Salinas,24,San Luis Potosi,2012,4,31489.62998,12.7
24026,San Antonio,24,San Luis Potosi,2012,0,9532.349145,0
24027,San Ciro de Acosta,24,San Luis Potosi,2012,0,10347.06671,0
24028,San Luis Potosí,24,San Luis Potosi,2012,176,800079.7385,21.99
24029,San Martín Chalchicuautla,24,San Luis Potosi,2012,3,21413.89781,14
24030,San Nicolás Tolentino,24,San Luis Potosi,2012,0,5495.720618,0
24031,Santa Catarina,24,San Luis Potosi,2012,1,12148.97756,8.23
24032,Santa María del Río,24,San Luis Potosi,2012,1,41798.85168,2.39
24033,Santo Domingo,24,San Luis Potosi,2012,2,12363.94008,16.17
24034,San Vicente Tancuayalab,24,San Luis Potosi,2012,1,15613.32877,6.4
24035,Soledad de Graciano Sánchez,24,San Luis Potosi,2012,80,285045.8983,28.06
24036,Tamasopo,24,San Luis Potosi,2012,3,29698.40311,10.1
24037,Tamazunchale,24,San Luis Potosi,2012,2,98785.57105,2.02
24038,Tampacán,24,San Luis Potosi,2012,1,16009.00356,6.24
24039,Tampamolón Corona,24,San Luis Potosi,2012,2,14560.92288,13.73
24040,Tamuín,24,San Luis Potosi,2012,4,39243.42634,10.19
24041,Tanlajás,24,San Luis Potosi,2012,0,19542.23565,0
24042,Tanquián de Escobedo,24,San Luis Potosi,2012,5,14830.80991,33.71
24043,Tierra Nueva,24,San Luis Potosi,2012,2,9129.200167,21.9
24044,Vanegas,24,San Luis Potosi,2012,0,8207.102147,0
24045,Venado,24,San Luis Potosi,2012,1,14754.27808,6.77
24046,Villa de Arriaga,24,San Luis Potosi,2012,4,16852.71415,23.73
24047,Villa de Guadalupe,24,San Luis Potosi,2012,3,10002.09661,29.99
24048,Villa de la Paz,24,San Luis Potosi,2012,0,5527.294323,0
24049,Villa de Ramos,24,San Luis Potosi,2012,2,39346.74681,5.08
24050,Villa de Reyes,24,San Luis Potosi,2012,2,48927.78577,4.08
24051,Villa Hidalgo,24,San Luis Potosi,2012,2,15276.36094,13.09
24052,Villa Juárez,24,San Luis Potosi,2012,2,10386.57677,19.25
24053,Axtla de Terrazas,24,San Luis Potosi,2012,0,33765.55755,0
24054,Xilitla,24,San Luis Potosi,2012,3,52168.18564,5.75
24055,Zaragoza,24,San Luis Potosi,2012,2,25603.00182,7.81
24056,Villa de Arista,24,San Luis Potosi,2012,0,16141.5959,0
24057,Matlapa,24,San Luis Potosi,2012,3,30662.85762,9.78
24058,El Naranjo,24,San Luis Potosi,2012,0,21358.10669,0
25001,Ahome,25,Sinaloa,2012,169,438570.1242,38.53
25002,Angostura,25,Sinaloa,2012,25,47021.62661,53.16
25003,Badiraguato,25,Sinaloa,2012,64,30305.69916,211.18
25004,Concordia,25,Sinaloa,2012,19,29747.43396,63.87
25005,Cosalá,25,Sinaloa,2012,9,16850.21576,53.41
25006,Culiacán,25,Sinaloa,2012,471,907938.525,51.87
25007,Choix,25,Sinaloa,2012,50,34165.91872,146.34
25008,Elota,25,Sinaloa,2012,9,43139.47243,20.86
25009,Escuinapa,25,Sinaloa,2012,9,57040.5149,15.77
25010,El Fuerte,25,Sinaloa,2012,117,101809.7281,114.92
25011,Guasave,25,Sinaloa,2012,83,299606.8258,27.7
25012,Mazatlán,25,Sinaloa,2012,95,463904.1301,20.47
25013,Mocorito,25,Sinaloa,2012,38,47537.0626,79.93
25014,Rosario,25,Sinaloa,2012,29,51333.32398,56.49
25015,Salvador Alvarado,25,Sinaloa,2012,41,82458.52789,49.72
25016,San Ignacio,25,Sinaloa,2012,17,22925.40967,74.15
25017,Sinaloa,25,Sinaloa,2012,61,91690.63113,66.52
25018,Navolato,25,Sinaloa,2012,72,139704.7358,51.53
26001,Aconchi,26,Sonora,2012,1,2746.308919,36.41
26002,Agua Prieta,26,Sonora,2012,20,83700.51654,23.89
26003,Alamos,26,Sonora,2012,14,26787.20623,52.26
26004,Altar,26,Sonora,2012,7,9432.936351,74.2
26005,Arivechi,26,Sonora,2012,3,1267.710121,236.64
26006,Arizpe,26,Sonora,2012,0,3123.804312,0
26007,Atil,26,Sonora,2012,0,609.5925032,0
26008,Bacadéhuachi,26,Sonora,2012,0,1265.689146,0
26009,Bacanora,26,Sonora,2012,1,802.0072246,124.68
26010,Bacerac,26,Sonora,2012,0,1539.310556,0
26011,Bacoachi,26,Sonora,2012,0,1742.352648,0
26012,Bácum,26,Sonora,2012,2,23926.91987,8.35
26013,Banámichi,26,Sonora,2012,0,1725.624894,0
26014,Baviácora,26,Sonora,2012,0,3660.417194,0
26015,Bavispe,26,Sonora,2012,0,1524.593258,0
26016,Benjamín Hill,26,Sonora,2012,2,5381.532765,37.16
26017,Caborca,26,Sonora,2012,32,86698.386,36.9
26018,Cajeme,26,Sonora,2012,105,430402.9151,24.39
26019,Cananea,26,Sonora,2012,6,33934.2866,17.68
26020,Carbó,26,Sonora,2012,0,5683.220835,0
26021,La Colorada,26,Sonora,2012,0,1670.240692,0
26022,Cucurpe,26,Sonora,2012,0,1024.621686,0
26023,Cumpas,26,Sonora,2012,0,6670.713509,0
26024,Divisaderos,26,Sonora,2012,0,877.3685581,0
26025,Empalme,26,Sonora,2012,11,56475.97467,19.47
26026,Etchojoa,26,Sonora,2012,6,63540.59423,9.44
26027,Fronteras,26,Sonora,2012,0,9180.277364,0
26028,Granados,26,Sonora,2012,0,1229.424397,0
26029,Guaymas,26,Sonora,2012,19,157654.7165,12.05
26030,Hermosillo,26,Sonora,2012,82,830696.2919,9.87
26031,Huachinera,26,Sonora,2012,0,1411.281189,0
26032,Huásabas,26,Sonora,2012,0,1002.115181,0
26033,Huatabampo,26,Sonora,2012,13,82552.6768,15.74
26034,Huépac,26,Sonora,2012,0,1206.96941,0
26035,Imuris,26,Sonora,2012,3,13134.51152,22.84
26036,Magdalena,26,Sonora,2012,7,31696.93716,22.08
26037,Mazatán,26,Sonora,2012,0,1373.681637,0
26038,Moctezuma,26,Sonora,2012,0,4899.108151,0
26039,Naco,26,Sonora,2012,2,6652.588629,30.06
26040,Nácori Chico,26,Sonora,2012,0,2177.702122,0
26041,Nacozari de García,26,Sonora,2012,6,13310.71989,45.07
26042,Navojoa,26,Sonora,2012,19,165534.4992,11.47
26043,Nogales,26,Sonora,2012,61,233409.5888,26.13
26044,Onavas,26,Sonora,2012,0,408.3485187,0
26045,Opodepe,26,Sonora,2012,0,3000.570241,0
26046,Oquitoa,26,Sonora,2012,1,465.7629819,214.7
26047,Pitiquito,26,Sonora,2012,2,9810.986887,20.38
26048,Puerto Peñasco,26,Sonora,2012,22,62614.27263,35.13
26049,Quiriego,26,Sonora,2012,7,3486.867212,200.75
26050,Rayón,26,Sonora,2012,0,1638.43603,0
26051,Rosario,26,Sonora,2012,12,5351.711399,224.22
26052,Sahuaripa,26,Sonora,2012,0,6206.311279,0
26053,San Felipe de Jesús,26,Sonora,2012,0,434.8053339,0
26054,San Javier,26,Sonora,2012,0,595.7536618,0
26055,San Luis Río Colorado,26,Sonora,2012,14,188818.9195,7.41
26056,San Miguel de Horcasitas,26,Sonora,2012,2,9349.836517,21.39
26057,San Pedro de la Cueva,26,Sonora,2012,0,1695.898196,0
26058,Santa Ana,26,Sonora,2012,3,16807.57311,17.84
26059,Santa Cruz,26,Sonora,2012,4,2096.366833,190.8
26060,Sáric,26,Sonora,2012,5,2792.611929,179.04
26061,Soyopa,26,Sonora,2012,0,1328.657694,0
26062,Suaqui Grande,26,Sonora,2012,0,1143.658951,0
26063,Tepache,26,Sonora,2012,0,1448.622619,0
26064,Trincheras,26,Sonora,2012,0,1775.957647,0
26065,Tubutama,26,Sonora,2012,1,1760.432307,56.8
26066,Ures,26,Sonora,2012,0,9607.52577,0
26067,Villa Hidalgo,26,Sonora,2012,0,1823.994649,0
26068,Villa Pesqueira,26,Sonora,2012,0,1247.612069,0
26069,Yécora,26,Sonora,2012,7,6155.308592,113.72
26070,General Plutarco Elías Calles,26,Sonora,2012,17,16943.64003,100.33
26071,Benito Juárez,26,Sonora,2012,5,22958.82307,21.77
26072,San Ignacio Río Muerto,26,Sonora,2012,1,14699.13768,6.8
27001,Balancán,27,Tabasco,2012,9,57537.77382,15.64
27002,Cárdenas,27,Tabasco,2012,26,255960.9438,10.15
27003,Centla,27,Tabasco,2012,2,104195.0268,1.91
27004,Centro,27,Tabasco,2012,61,666146.9265,9.15
27005,Comalcalco,27,Tabasco,2012,10,197858.1974,5.05
27006,Cunduacán,27,Tabasco,2012,7,130113.0514,5.37
27007,Emiliano Zapata,27,Tabasco,2012,4,30322.9016,13.19
27008,Huimanguillo,27,Tabasco,2012,22,182965.0143,12.02
27009,Jalapa,27,Tabasco,2012,4,37211.51826,10.74
27010,Jalpa de Méndez,27,Tabasco,2012,4,86096.34923,4.64
27011,Jonuta,27,Tabasco,2012,1,29815.3155,3.35
27012,Macuspana,27,Tabasco,2012,10,155940.7871,6.41
27013,Nacajuca,27,Tabasco,2012,8,124412.4538,6.43
27014,Paraíso,27,Tabasco,2012,5,88833.08325,5.62
27015,Tacotalpa,27,Tabasco,2012,8,47198.12686,16.94
27016,Teapa,27,Tabasco,2012,4,54745.01592,7.3
27017,Tenosique,27,Tabasco,2012,10,59718.46664,16.74
28001,Abasolo,28,Tamaulipas,2012,2,12379.39779,16.15
28002,Aldama,28,Tamaulipas,2012,4,30666.51437,13.04
28003,Altamira,28,Tamaulipas,2012,72,232740.0562,30.93
28004,Antiguo Morelos,28,Tamaulipas,2012,0,9336.032026,0
28005,Burgos,28,Tamaulipas,2012,0,4642.155271,0
28006,Bustamante,28,Tamaulipas,2012,0,7828.036781,0
28007,Camargo,28,Tamaulipas,2012,2,14579.0827,13.71
28008,Casas,28,Tamaulipas,2012,1,4555.810616,21.94
28009,Ciudad Madero,28,Tamaulipas,2012,26,204291.5429,12.72
28010,Cruillas,28,Tamaulipas,2012,20,1987.478605,1006.3
28011,Gómez Farías,28,Tamaulipas,2012,2,9052.575572,22.09
28012,González,28,Tamaulipas,2012,49,45029.89488,108.81
28013,G_émez,28,Tamaulipas,2012,23,16338.92223,140.76
28014,Guerrero,28,Tamaulipas,2012,3,4808.256774,62.39
28015,Gustavo Díaz Ordaz,28,Tamaulipas,2012,1,16345.11972,6.11
28016,Hidalgo,28,Tamaulipas,2012,34,24407.18971,139.3
28017,Jaumave,28,Tamaulipas,2012,3,15675.51028,19.13
28018,Jiménez,28,Tamaulipas,2012,4,8538.46173,46.84
28019,Llera,28,Tamaulipas,2012,28,17629.96848,158.82
28020,Mainero,28,Tamaulipas,2012,2,2658.547219,75.22
28021,El Mante,28,Tamaulipas,2012,65,119701.1611,54.3
28022,Matamoros,28,Tamaulipas,2012,95,508330.9392,18.68
28023,Méndez,28,Tamaulipas,2012,4,4562.265802,87.67
28024,Mier,28,Tamaulipas,2012,7,4498.857972,155.59
28025,Miguel Alemán,28,Tamaulipas,2012,25,28617.90743,87.35
28026,Miquihuana,28,Tamaulipas,2012,0,3590.534076,0
28027,Nuevo Laredo,28,Tamaulipas,2012,544,400342.6312,135.88
28028,Nuevo Morelos,28,Tamaulipas,2012,0,3539.407907,0
28029,Ocampo,28,Tamaulipas,2012,1,13355.83231,7.48
28030,Padilla,28,Tamaulipas,2012,10,14691.75716,68.06
28031,Palmillas,28,Tamaulipas,2012,0,1869.598427,0
28032,Reynosa,28,Tamaulipas,2012,73,647257.2945,11.27
28033,Río Bravo,28,Tamaulipas,2012,13,123850.0891,10.49
28034,San Carlos,28,Tamaulipas,2012,1,9514.878561,10.5
28035,San Fernando,28,Tamaulipas,2012,112,58264.19736,192.22
28036,San Nicolás,28,Tamaulipas,2012,1,1047.551911,95.46
28037,Soto la Marina,28,Tamaulipas,2012,27,25874.46863,104.34
28038,Tampico,28,Tamaulipas,2012,61,304664.2087,20.02
28039,Tula,28,Tamaulipas,2012,0,28587.38327,0
28040,Valle Hermoso,28,Tamaulipas,2012,59,64763.4292,91.1
28041,Victoria,28,Tamaulipas,2012,172,338828.5279,50.76
28042,Villagrán,28,Tamaulipas,2012,1,6411.289031,15.59
28043,Xicoténcatl,28,Tamaulipas,2012,7,23683.44646,29.55
29001,Amaxac de Guerrero,29,Tlaxcala,2012,1,10705.35174,9.34
29002,Apetatitlán de Antonio Carvajal,29,Tlaxcala,2012,0,14001.50518,0
