"cve","mun","state","state2","year","homicides","pob","rate"
12027,"Cutzamala de Pinzon",12,"Guerrero",2010,17,21730.040318,78.23
12028,"Chilapa de Álvarez",12,"Guerrero",2010,31,122826.684738,25.23
12029,"Chilpancingo de los Bravo",12,"Guerrero",2010,100,245877.255928,40.67
12030,"Florencio Villarreal",12,"Guerrero",2010,8,20528.7111844,38.96
12031,"General Canuto A. Neri",12,"Guerrero",2010,9,6406.1548258,140.48
12032,"General Heliodoro Castillo",12,"Guerrero",2010,13,37260.33151,34.88
12033,"Huamuxtitlan",12,"Guerrero",2010,3,14624.3086897,20.51
12034,"Huitzuco de los Figueroa",12,"Guerrero",2010,1,37950.404053,2.63
12035,"Iguala de la Independencia",12,"Guerrero",2010,54,142647.841391,37.85
12036,"Igualapa",12,"Guerrero",2010,1,10965.3478719,9.11
12037,"Ixcateopan de Cuauhtemoc",12,"Guerrero",2010,2,6710.5230865,29.8
12038,"Zihuatanejo de Azueta",12,"Guerrero",2010,32,120392.648799,26.57
12039,"Juan R. Escudero",12,"Guerrero",2010,2,24758.8049301,8.07
12040,"Leonardo Bravo",12,"Guerrero",2010,1,25174.8908022,3.97
12041,"Malinaltepec",12,"Guerrero",2010,6,29994.3496567,20
12042,"Martir de Cuilapan",12,"Guerrero",2010,4,18022.4512456,22.19
12043,"Metlatonoc",12,"Guerrero",2010,3,19257.9677327,15.57
12044,"Mochitlan",12,"Guerrero",2010,1,11565.7455456,8.64
12045,"Olinala",12,"Guerrero",2010,1,25108.4097378,3.98
12046,"Ometepec",12,"Guerrero",2010,29,62307.592242,46.54
12047,"Pedro Ascencio Alquisiras",12,"Guerrero",2010,4,7100.0911136,56.33
12048,"Petatlan",12,"Guerrero",2010,36,45723.341109,78.73
12049,"Pilcaya",12,"Guerrero",2010,9,11738.4790383,76.67
12050,"Pungarabato",12,"Guerrero",2010,47,37687.506525,124.7
12051,"Quechultenango",12,"Guerrero",2010,13,35290.370393,36.83
12052,"San Luis Acatlan",12,"Guerrero",2010,14,42912.058117,32.62
12053,"San Marcos",12,"Guerrero",2010,17,49259.811923,34.51
12054,"San Miguel Totolapan",12,"Guerrero",2010,26,28533.8864278,91.11
12055,"Taxco de Alarcon",12,"Guerrero",2010,36,105630.475321,34.08
12056,"Tecoanapa",12,"Guerrero",2010,16,44755.85107,35.74
12057,"Tecpan de Galeana",12,"Guerrero",2010,53,63053.278164,84.05
12058,"Teloloapan",12,"Guerrero",2010,28,54680.006243,51.2
12059,"Tepecoacuilco de Trujano",12,"Guerrero",2010,5,30927.232162,16.16
12060,"Tetipac",12,"Guerrero",2010,2,13346.7073439,14.98
12061,"Tixtla de Guerrero",12,"Guerrero",2010,5,40708.088424,12.28
12062,"Tlacoachistlahuaca",12,"Guerrero",2010,16,21588.6846122,74.11
12063,"Tlacoapa",12,"Guerrero",2010,4,10136.1784456,39.46
12064,"Tlalchapa",12,"Guerrero",2010,4,11675.7764205,34.25
12065,"Tlalixtaquilla de Maldonado",12,"Guerrero",2010,0,7207.5522103,0
12066,"Tlapa de Comonfort",12,"Guerrero",2010,15,82789.922172,18.11
12067,"Tlapehuala",12,"Guerrero",2010,6,22195.464176,27.03
12068,"La Union de Isidoro Montes de Oca",12,"Guerrero",2010,18,26152.2475412,68.82
12069,"Xalpatlahuac",12,"Guerrero",2010,6,12434.7683124,48.25
12070,"Xochihuehuetlan",12,"Guerrero",2010,0,7179.6048218,0
12071,"Xochistlahuaca",12,"Guerrero",2010,4,28478.7028083,14.04
12072,"Zapotitlan Tablas",12,"Guerrero",2010,10,10705.2721956,93.41
12073,"Zirandaro",12,"Guerrero",2010,20,19111.3842633,104.64
12074,"Zitlala",12,"Guerrero",2010,3,22973.4616514,13.05
12075,"Eduardo Neri",12,"Guerrero",2010,6,46985.48176,12.76
12076,"Acatepec",12,"Guerrero",2010,5,33327.8760523,15
12077,"Marquelia",12,"Guerrero",2010,2,13120.1041014,15.24
12078,"Cochoapa el Grande",12,"Guerrero",2010,5,19056.9096465,26.23
12079,"Jose Joaquin de Herrera",12,"Guerrero",2010,1,15932.5759974,6.27
12080,"Juchitan",12,"Guerrero",2010,3,7282.4137017,41.19
12081,"Iliatenco",12,"Guerrero",2010,2,10641.212424,18.79
13001,"Acatlan",13,"Hidalgo",2010,0,20285.8507125,0
13002,"Acaxochitlan",13,"Hidalgo",2010,0,41007.8708222,0
13003,"Actopan",13,"Hidalgo",2010,2,54875.813088,3.64
13004,"Agua Blanca de Iturbide",13,"Hidalgo",2010,1,9061.0890389,11.03
13005,"Ajacuba",13,"Hidalgo",2010,0,17218.2794864,0
13006,"Alfajayucan",13,"Hidalgo",2010,1,19076.1737075,5.24
13007,"Almoloya",13,"Hidalgo",2010,0,11402.8749251,0
13008,"Apan",13,"Hidalgo",2010,1,42942.39513,2.32
13009,"El Arenal",13,"Hidalgo",2010,1,17564.2078053,5.69
13010,"Atitalaquia",13,"Hidalgo",2010,0,27171.9118077,0
13011,"Atlapexco",13,"Hidalgo",2010,0,19628.1474034,0
13012,"Atotonilco el Grande",13,"Hidalgo",2010,3,27203.107137,11.02
13013,"Atotonilco de Tula",13,"Hidalgo",2010,4,31367.7372794,12.75
13014,"Calnali",13,"Hidalgo",2010,1,17092.22114,5.85
13015,"Cardonal",13,"Hidalgo",2010,0,18614.2085198,0
13016,"Cuautepec de Hinojosa",13,"Hidalgo",2010,0,55006.846535,0
13017,"Chapantongo",13,"Hidalgo",2010,0,12396.6816302,0
13018,"Chapulhuacan",13,"Hidalgo",2010,3,22638.6821043,13.25
13019,"Chilcuautla",13,"Hidalgo",2010,0,17603.4028028,0
13020,"Eloxochitlan",13,"Hidalgo",2010,0,2825.5438114,0
13021,"Emiliano Zapata",13,"Hidalgo",2010,0,13479.1409971,0
13022,"Epazoyucan",13,"Hidalgo",2010,1,13951.7402973,7.16
13023,"Francisco I. Madero",13,"Hidalgo",2010,0,34233.321784,0
13024,"Huasca de Ocampo",13,"Hidalgo",2010,2,17359.9604366,11.52
13025,"Huautla",13,"Hidalgo",2010,0,22795.021518,0
13026,"Huazalingo",13,"Hidalgo",2010,3,12897.6521628,23.26
13027,"Huehuetla",13,"Hidalgo",2010,3,23759.7542872,12.62
13028,"Huejutla de Reyes",13,"Hidalgo",2010,6,124094.273649,4.83
13029,"Huichapan",13,"Hidalgo",2010,2,44667.776586,4.47
13030,"Ixmiquilpan",13,"Hidalgo",2010,9,87229.361664,10.31
13031,"Jacala de Ledezma",13,"Hidalgo",2010,1,12925.6899074,7.73
13032,"Jaltocan",13,"Hidalgo",2010,0,11016.6719657,0
13033,"Juarez Hidalgo",13,"Hidalgo",2010,0,3218.8672008,0
13034,"Lolotla",13,"Hidalgo",2010,0,9939.0409974,0
13035,"Metepec",13,"Hidalgo",2010,3,11565.9069472,25.93
13036,"San Agustin Metzquititlan",13,"Hidalgo",2010,0,9439.3629025,0
13037,"Metztitlan",13,"Hidalgo",2010,0,21808.230267,0
13038,"Mineral del Chico",13,"Hidalgo",2010,0,8065.3587647,0
13039,"Mineral del Monte",13,"Hidalgo",2010,0,13972.1855492,0
13040,"La Mision",13,"Hidalgo",2010,1,10555.0189116,9.47
13041,"Mixquiahuala de Juarez",13,"Hidalgo",2010,3,43254.214996,6.93
13042,"Molango de Escamilla",13,"Hidalgo",2010,1,11318.964553,8.83
13043,"Nicolas Flores",13,"Hidalgo",2010,0,6678.2696794,0
13044,"Nopala de Villagran",13,"Hidalgo",2010,4,15793.3335744,25.32
13045,"Omitlan de Juárez",13,"Hidalgo",2010,2,9058.1950117,22.07
13046,"San Felipe Orizatlan",13,"Hidalgo",2010,0,39509.263017,0
13047,"Pacula",13,"Hidalgo",2010,0,5099.0451578,0
13048,"Pachuca de Soto",13,"Hidalgo",2010,6,270168.297318,2.22
13049,"Pisaflores",13,"Hidalgo",2010,3,18417.0828429,16.28
13050,"Progreso de Obregon",13,"Hidalgo",2010,1,22434.7334986,4.45
13051,"Mineral de la Reforma",13,"Hidalgo",2010,2,128475.221242,1.55
13052,"San Agustin Tlaxiaca",13,"Hidalgo",2010,0,32379.565632,0
13053,"San Bartolo Tutotepec",13,"Hidalgo",2010,5,18279.0328635,27.35
13054,"San Salvador",13,"Hidalgo",2010,2,33123.323863,6.03
13055,"Santiago de Anaya",13,"Hidalgo",2010,1,16178.6762315,6.18
13056,"Santiago Tulantepec de Lugo Guerrero",13,"Hidalgo",2010,1,33811.6185015,2.95
13057,"Singuilucan",13,"Hidalgo",2010,1,14988.0553787,6.67
13058,"Tasquillo",13,"Hidalgo",2010,0,17029.8380006,0
13059,"Tecozautla",13,"Hidalgo",2010,0,35430.197446,0
13060,"Tenango de Doria",13,"Hidalgo",2010,2,17397.1196819,11.49
13061,"Tepeapulco",13,"Hidalgo",2010,0,52121.821794,0
13062,"Tepehuacan de Guerrero",13,"Hidalgo",2010,1,29494.8042721,3.39
13063,"Tepeji del Rio de Ocampo",13,"Hidalgo",2010,2,81435.967461,2.45
13064,"Tepetitlan",13,"Hidalgo",2010,0,10030.6949368,0
13065,"Tetepango",13,"Hidalgo",2010,0,11225.8096104,0
13066,"Villa de Tezontepec",13,"Hidalgo",2010,0,11762.533753,0
13067,"Tezontepec de Aldama",13,"Hidalgo",2010,1,48493.321607,2.06
13068,"Tianguistengo",13,"Hidalgo",2010,0,14173.727453,0
13069,"Tizayuca",13,"Hidalgo",2010,2,98338.646364,2.03
13070,"Tlahuelilpan",13,"Hidalgo",2010,0,17314.5668376,0
13071,"Tlahuiltepa",13,"Hidalgo",2010,1,9824.8627965,10.17
13072,"Tlanalapa",13,"Hidalgo",2010,0,10335.9405856,0
13073,"Tlanchinol",13,"Hidalgo",2010,2,36749.76698,5.44
13074,"Tlaxcoapan",13,"Hidalgo",2010,1,27030.4037883,3.69
13075,"Tolcayuca",13,"Hidalgo",2010,0,13371.2811607,0
13076,"Tula de Allende",13,"Hidalgo",2010,6,104844.006648,5.72
13077,"Tulancingo de Bravo",13,"Hidalgo",2010,6,152953.375365,3.92
13078,"Xochiatipan",13,"Hidalgo",2010,0,19230.5506265,0
13079,"Xochicoatlan",13,"Hidalgo",2010,0,7368.9005652,0
13080,"Yahualica",13,"Hidalgo",2010,1,23784.6834792,4.2
13081,"Zacualtipan de Ángeles",13,"Hidalgo",2010,1,32754.4280333,3.05
13082,"Zapotlan de Juárez",13,"Hidalgo",2010,2,18184.9312341,10.99
13083,"Zempoala",13,"Hidalgo",2010,0,39549.557116,0
13084,"Zimapan",13,"Hidalgo",2010,5,38929.730427,12.84
14001,"Acatic",14,"Jalisco",2010,2,21485.7024789,9.3
14002,"Acatlan de Juárez",14,"Jalisco",2010,1,23567.3735265,4.24
14003,"Ahualulco de Mercado",14,"Jalisco",2010,1,21989.8069425,4.54
14004,"Amacueca",14,"Jalisco",2010,0,5617.0714729,0
14005,"Amatitan",14,"Jalisco",2010,1,14814.2970089,6.75
14006,"Ameca",14,"Jalisco",2010,2,58050.739757,3.44
14007,"San Juanito de Escobedo",14,"Jalisco",2010,0,9005.855903,0
14008,"Arandas",14,"Jalisco",2010,2,73697.338388,2.71
14009,"El Arenal",14,"Jalisco",2010,1,17775.5250446,5.62
14010,"Atemajac de Brizuela",14,"Jalisco",2010,0,6742.0406997,0
14011,"Atengo",14,"Jalisco",2010,0,5471.6939652,0
14012,"Atenguillo",14,"Jalisco",2010,1,4162.2877565,24.02
14013,"Atotonilco el Alto",14,"Jalisco",2010,19,58450.804757,32.5
14014,"Atoyac",14,"Jalisco",2010,0,8375.2653877,0
14015,"Autlan de Navarro",14,"Jalisco",2010,4,58296.730343,6.86
14016,"Ayotlan",14,"Jalisco",2010,1,38817.933877,2.57
14017,"Ayutla",14,"Jalisco",2010,0,12833.2213712,0
14018,"La Barca",14,"Jalisco",2010,23,65066.40634,35.34
14019,"Bolaños",14,"Jalisco",2010,0,6911.8918131,0
14020,"Cabo Corrientes",14,"Jalisco",2010,2,10165.9923407,19.67
14021,"Casimiro Castillo",14,"Jalisco",2010,4,21745.1566028,18.39
14022,"Cihuatlan",14,"Jalisco",2010,12,39556.814925,30.33
14023,"Zapotlan el Grande",14,"Jalisco",2010,13,101718.686748,12.78
14024,"Cocula",14,"Jalisco",2010,3,26492.573331,11.32
14025,"Colotlan",14,"Jalisco",2010,3,18327.0080897,16.36
14026,"Concepcion de Buenos Aires",14,"Jalisco",2010,1,6015.8991203,16.62
14027,"Cuautitlan de Garcia Barragán",14,"Jalisco",2010,4,17541.0294561,22.8
14028,"Cuautla",14,"Jalisco",2010,0,2191.80915,0
14029,"Cuquio",14,"Jalisco",2010,1,18014.0577015,5.55
14030,"Chapala",14,"Jalisco",2010,9,49421.592083,18.21
14031,"Chimaltitan",14,"Jalisco",2010,4,3834.2146554,104.32
14032,"Chiquilistlan",14,"Jalisco",2010,2,5883.9404627,33.99
14033,"Degollado",14,"Jalisco",2010,1,21410.0239591,4.67
14034,"Ejutla",14,"Jalisco",2010,1,2107.5240612,47.44
14035,"Encarnacion de Diaz",14,"Jalisco",2010,3,52072.306874,5.76
14036,"Etzatlan",14,"Jalisco",2010,2,18869.3114282,10.59
14037,"El Grullo",14,"Jalisco",2010,1,24161.473003,4.13
14038,"Guachinango",14,"Jalisco",2010,6,4368.6626156,137.34
14039,"Guadalajara",14,"Jalisco",2010,249,1512805.01126,16.45
14040,"Hostotipaquillo",14,"Jalisco",2010,5,10413.2244439,48.01
14041,"Huejucar",14,"Jalisco",2010,0,6155.0862351,0
14042,"Huejuquilla el Alto",14,"Jalisco",2010,0,8903.1211456,0
14043,"La Huerta",14,"Jalisco",2010,12,23726.4117935,50.57
14044,"Ixtlahuacan de los Membrillos",14,"Jalisco",2010,15,41593.6351035,36.06
14045,"Ixtlahuacan del Rio",14,"Jalisco",2010,2,19228.6448916,10.4
14046,"Jalostotitlan",14,"Jalisco",2010,1,32350.449476,3.09
14047,"Jamay",14,"Jalisco",2010,1,23177.6340801,4.31
14048,"Jesus Maria",14,"Jalisco",2010,1,18841.7648584,5.3
14049,"Jilotlan de los Dolores",14,"Jalisco",2010,18,9676.5828071,186.01
14050,"Jocotepec",14,"Jalisco",2010,7,42713.064945,16.38
14051,"Juanacatlan",14,"Jalisco",2010,0,13374.8410268,0
14052,"Juchitlan",14,"Jalisco",2010,0,5589.7264874,0
14053,"Lagos de Moreno",14,"Jalisco",2010,18,155840.26554,11.55
14054,"El Limon",14,"Jalisco",2010,1,5559.6924253,17.98
14055,"Magdalena",14,"Jalisco",2010,6,21602.3993596,27.77
14056,"Santa Maria del Oro",14,"Jalisco",2010,1,2540.834582,39.35
14057,"La Manzanilla de la Paz",14,"Jalisco",2010,1,3795.0017448,26.35
14058,"Mascota",14,"Jalisco",2010,6,14414.2877971,41.62
14059,"Mazamitla",14,"Jalisco",2010,5,13381.0177695,37.36
14060,"Mexticacan",14,"Jalisco",2010,1,6097.1173664,16.4
14061,"Mezquitic",14,"Jalisco",2010,1,18318.7550108,5.45
14062,"Mixtlan",14,"Jalisco",2010,0,3617.1175808,0
14063,"Ocotlan",14,"Jalisco",2010,14,94121.648515,14.87
14064,"Ojuelos de Jalisco",14,"Jalisco",2010,0,30497.3994843,0
14065,"Pihuamo",14,"Jalisco",2010,3,12262.173375,24.46
14066,"Poncitlan",14,"Jalisco",2010,1,49080.551211,2.03
14067,"Puerto Vallarta",14,"Jalisco",2010,42,259246.130493,16.2
14068,"Villa Purificacion",14,"Jalisco",2010,1,11763.847137,8.5
14069,"Quitupan",14,"Jalisco",2010,3,8794.7483865,34.11
14070,"El Salto",14,"Jalisco",2010,27,140007.093926,19.28
14071,"San Cristobal de la Barranca",14,"Jalisco",2010,0,3213.1692948,0
14072,"San Diego de Alejandria",14,"Jalisco",2010,2,6736.3873604,29.68
14073,"San Juan de los Lagos",14,"Jalisco",2010,1,66080.420039,1.51
14074,"San Julian",14,"Jalisco",2010,0,15669.2671138,0
14075,"San Marcos",14,"Jalisco",2010,0,3801.2203808,0
14076,"San Martin de Bolaños",14,"Jalisco",2010,2,3443.0612492,58.08
14077,"San Martin Hidalgo",14,"Jalisco",2010,0,26618.149071,0
14078,"San Miguel el Alto",14,"Jalisco",2010,10,31570.133958,31.67
14079,"Gomez Farias",14,"Jalisco",2010,4,14191.7333515,28.18
14080,"San Sebastian del Oeste",14,"Jalisco",2010,5,5821.2201204,85.89
14081,"Santa Maria de los Ángeles",14,"Jalisco",2010,1,3764.5943108,26.56
14082,"Sayula",14,"Jalisco",2010,6,35303.041007,16.99
14083,"Tala",14,"Jalisco",2010,10,69882.627695,14.3
14084,"Talpa de Allende",14,"Jalisco",2010,9,14602.7920047,61.63
14085,"Tamazula de Gordiano",14,"Jalisco",2010,1,38441.138301,2.6
14086,"Tapalpa",14,"Jalisco",2010,8,18372.9163033,43.54
14087,"Tecalitlan",14,"Jalisco",2010,37,17053.305203,216.96
14088,"Tecolotlan",14,"Jalisco",2010,6,16786.858095,35.74
14089,"Techaluta de Montenegro",14,"Jalisco",2010,1,3558.941641,28.09
14090,"Tenamaxtlan",14,"Jalisco",2010,0,7138.834306,0
14091,"Teocaltiche",14,"Jalisco",2010,0,40617.499792,0
14092,"Teocuitatlan de Corona",14,"Jalisco",2010,2,10967.0171759,18.23
14093,"Tepatitlan de Morelos",14,"Jalisco",2010,5,137846.281806,3.62
14094,"Tequila",14,"Jalisco",2010,6,41194.644924,14.56
14095,"Teuchitlan",14,"Jalisco",2010,2,9189.0309995,21.76
14096,"Tizapan el Alto",14,"Jalisco",2010,5,21131.2279205,23.66
14097,"Tlajomulco de Zuñiga",14,"Jalisco",2010,62,421951.655264,14.69
14098,"Tlaquepaque",14,"Jalisco",2010,68,615838.03163,11.04
14099,"Toliman",14,"Jalisco",2010,0,9717.1596257,0
14100,"Tomatlan",14,"Jalisco",2010,9,35515.308363,25.34
14101,"Tonala",14,"Jalisco",2010,35,484788.914442,7.21
14102,"Tonaya",14,"Jalisco",2010,5,6005.4917164,83.25
14103,"Tonila",14,"Jalisco",2010,1,7345.8555238,13.61
14104,"Totatiche",14,"Jalisco",2010,0,4491.4262058,0
14105,"Tototlan",14,"Jalisco",2010,3,22126.7868075,13.55
14106,"Tuxcacuesco",14,"Jalisco",2010,0,4292.8812004,0
14107,"Tuxcueca",14,"Jalisco",2010,0,6402.7543898,0
14108,"Tuxpan",14,"Jalisco",2010,1,34611.850163,2.88
14109,"Union de San Antonio",14,"Jalisco",2010,4,17539.2673558,22.8
14110,"Union de Tula",14,"Jalisco",2010,2,13909.5617921,14.37
14111,"Valle de Guadalupe",14,"Jalisco",2010,1,6797.8327799,14.71
14112,"Valle de Juarez",14,"Jalisco",2010,3,5869.9892223,51.1
14113,"San Gabriel",14,"Jalisco",2010,2,15507.8077112,12.89
14114,"Villa Corona",14,"Jalisco",2010,3,17179.1187135,17.46
14115,"Villa Guerrero",14,"Jalisco",2010,3,5708.8673968,52.54
14116,"Villa Hidalgo",14,"Jalisco",2010,2,18947.184299,10.55
14117,"Cañadas de Obregon",14,"Jalisco",2010,1,4199.6803434,23.81
14118,"Yahualica de Gonzalez Gallo",14,"Jalisco",2010,4,22540.109808,17.74
14119,"Zacoalco de Torres",14,"Jalisco",2010,4,28256.997583,14.15
14120,"Zapopan",14,"Jalisco",2010,144,1259116.76293,11.43
14121,"Zapotiltic",14,"Jalisco",2010,2,29564.289261,6.76
14122,"Zapotitlan de Vadillo",14,"Jalisco",2010,1,6775.8606365,14.75
14123,"Zapotlan del Rey",14,"Jalisco",2010,3,17799.6073243,16.85
14124,"Zapotlanejo",14,"Jalisco",2010,9,64462.083921,13.96
14125,"San Ignacio Cerro Gordo",14,"Jalisco",2010,5,17847.3023864,28.01
15001,"Acambay",15,"Mexico",2010,10,62530.854834,15.99
15002,"Acolman",15,"Mexico",2010,18,139987.747995,12.85
15003,"Aculco",15,"Mexico",2010,1,45998.215408,2.17
15004,"Almoloya de Alquisiras",15,"Mexico",2010,2,15241.1239248,13.12
15005,"Almoloya de Juarez",15,"Mexico",2010,14,151535.949993,9.23
15006,"Almoloya del Rio",15,"Mexico",2010,0,11171.591831,0
15007,"Amanalco",15,"Mexico",2010,5,23500.4901653,21.27
15008,"Amatepec",15,"Mexico",2010,3,27083.048638,11.07
15009,"Amecameca",15,"Mexico",2010,13,49660.347228,26.17
15010,"Apaxco",15,"Mexico",2010,2,28281.489441,7.07
15011,"Atenco",15,"Mexico",2010,2,57672.781981,3.46
15012,"Atizapan",15,"Mexico",2010,0,10573.3230838,0
15013,"Atizapan de Zaragoza",15,"Mexico",2010,38,502828.55977,7.55
15014,"Atlacomulco",15,"Mexico",2010,9,96155.094108,9.35
15015,"Atlautla",15,"Mexico",2010,4,28396.1398588,14.08
15016,"Axapusco",15,"Mexico",2010,5,26203.3832102,19.08
15017,"Ayapango",15,"Mexico",2010,3,9111.6641285,32.92
15018,"Calimaya",15,"Mexico",2010,1,48266.310743,2.07
15019,"Capulhuac",15,"Mexico",2010,1,35006.9983775,2.85
15020,"Coacalco de Berriozabal",15,"Mexico",2010,43,285331.929453,15.07
15021,"Coatepec Harinas",15,"Mexico",2010,3,37164.2976734,8.07
15022,"Cocotitlan",15,"Mexico",2010,0,12468.1488028,0
15023,"Coyotepec",15,"Mexico",2010,6,40068.4987473,14.97
15024,"Cuautitlan",15,"Mexico",2010,25,143653.496524,17.4
15025,"Chalco",15,"Mexico",2010,37,318212.530132,11.62
15026,"Chapa de Mota",15,"Mexico",2010,2,28258.8657253,7.07
15027,"Chapultepec",15,"Mexico",2010,1,9926.6096669,10.07
15028,"Chiautla",15,"Mexico",2010,3,26885.7642064,11.15
15029,"Chicoloapan",15,"Mexico",2010,18,179453.723724,10.03
15030,"Chiconcuac",15,"Mexico",2010,2,23412.1740184,8.54
15031,"Chimalhuacan",15,"Mexico",2010,73,630610.741769,11.57
15032,"Donato Guerra",15,"Mexico",2010,2,34326.7780731,5.82
15033,"Ecatepec de Morelos",15,"Mexico",2010,413,1699615.39406,24.29
15034,"Ecatzingo",15,"Mexico",2010,0,9615.3871506,0
15035,"Huehuetoca",15,"Mexico",2010,8,102520.282343,7.8
15036,"Hueypoxtla",15,"Mexico",2010,3,40883.333088,7.33
15037,"Huixquilucan",15,"Mexico",2010,31,248477.438533,12.47
15038,"Isidro Fabela",15,"Mexico",2010,5,10563.7957511,47.33
15039,"Ixtapaluca",15,"Mexico",2010,33,479451.986834,6.88
15040,"Ixtapan de la Sal",15,"Mexico",2010,6,34433.6815334,17.42
15041,"Ixtapan del Oro",15,"Mexico",2010,0,6801.0295619,0
15042,"Ixtlahuaca",15,"Mexico",2010,9,145087.603077,6.2
15043,"Xalatlaco",15,"Mexico",2010,4,27572.5117336,14.5
15044,"Jaltenco",15,"Mexico",2010,5,27023.8293523,18.5
15045,"Jilotepec",15,"Mexico",2010,11,85916.382153,12.8
15046,"Jilotzingo",15,"Mexico",2010,2,18450.4963272,10.83
15047,"Jiquipilco",15,"Mexico",2010,2,70840.301518,2.82
15048,"Jocotitlan",15,"Mexico",2010,6,62803.380481,9.55
15049,"Joquicingo",15,"Mexico",2010,3,13191.4918386,22.74
15050,"Juchitepec",15,"Mexico",2010,2,24119.181459,8.29
15051,"Lerma",15,"Mexico",2010,10,138295.528148,7.23
15052,"Malinalco",15,"Mexico",2010,3,26329.3491401,11.39
15053,"Melchor Ocampo",15,"Mexico",2010,3,51528.995294,5.82
15054,"Metepec",15,"Mexico",2010,21,219804.930305,9.55
15055,"Mexicaltzingo",15,"Mexico",2010,1,12010.2337483,8.32
15056,"Morelos",15,"Mexico",2010,1,29182.1536162,3.42
15057,"Naucalpan de Juarez",15,"Mexico",2010,118,855511.20686,13.79
15058,"Nezahualcoyotl",15,"Mexico",2010,226,1139517.04778,19.83
15059,"Nextlalpan",15,"Mexico",2010,13,35253.2452834,36.87
15060,"Nicolas Romero",15,"Mexico",2010,34,375989.142475,9.04
15061,"Nopaltepec",15,"Mexico",2010,2,9119.9662177,21.92
15062,"Ocoyoacac",15,"Mexico",2010,6,63401.034631,9.46
15063,"Ocuilan",15,"Mexico",2010,12,32676.6997183,36.72
15064,"El Oro",15,"Mexico",2010,0,35343.0971152,0
15065,"Otumba",15,"Mexico",2010,2,35146.3179173,5.69
15066,"Otzoloapan",15,"Mexico",2010,0,5008.2944994,0
15067,"Otzolotepec",15,"Mexico",2010,2,80142.746154,2.49
15068,"Ozumba",15,"Mexico",2010,3,27956.6580849,10.73
15069,"Papalotla",15,"Mexico",2010,0,4253.8010849,0
15070,"La Paz",15,"Mexico",2010,46,260499.810174,17.65
15071,"Polotitlan",15,"Mexico",2010,3,13363.1965211,22.44
15072,"Rayon",15,"Mexico",2010,0,13070.4625899,0
15073,"San Antonio la Isla",15,"Mexico",2010,1,22733.2636014,4.39
15074,"San Felipe del Progreso",15,"Mexico",2010,12,124477.221242,9.64
15075,"San Martin de las Piramides",15,"Mexico",2010,3,25465.5259728,11.78
15076,"San Mateo Atenco",15,"Mexico",2010,9,74427.408782,12.09
15077,"San Simon de Guerrero",15,"Mexico",2010,0,6432.1182208,0
15078,"Santo Tomas",15,"Mexico",2010,0,9356.0886573,0
15079,"Soyaniquilpan de Juarez",15,"Mexico",2010,2,12094.8890015,16.53
15080,"Sultepec",15,"Mexico",2010,17,26524.6316566,64.09
15081,"Tecamac",15,"Mexico",2010,62,373673.883984,16.59
15082,"Tejupilco",15,"Mexico",2010,18,72989.858292,24.66
15083,"Temamatla",15,"Mexico",2010,2,11496.3782598,17.39
15084,"Temascalapa",15,"Mexico",2010,2,36936.77584,5.41
15085,"Temascalcingo",15,"Mexico",2010,1,64316.335526,1.55
15086,"Temascaltepec",15,"Mexico",2010,9,33792.9931377,26.63
15087,"Temoaya",15,"Mexico",2010,1,92367.080864,1.08
15088,"Tenancingo",15,"Mexico",2010,7,93359.013762,7.49
15089,"Tenango del Aire",15,"Mexico",2010,1,10868.7076796,9.2
15090,"Tenango del Valle",15,"Mexico",2010,10,80064.677425,12.48
15091,"Teoloyucan",15,"Mexico",2010,8,64759.401116,12.35
15092,"Teotihuacan",15,"Mexico",2010,8,54344.499319,14.72
15093,"Tepetlaoxtoc",15,"Mexico",2010,3,28693.3548867,10.45
15094,"Tepetlixpa",15,"Mexico",2010,2,18792.1118521,10.64
15095,"Tepotzotlan",15,"Mexico",2010,23,90840.673995,25.31
15096,"Tequixquiac",15,"Mexico",2010,3,34794.0344334,8.62
15097,"Texcaltitlan",15,"Mexico",2010,2,17879.9240659,11.18
15098,"Texcalyacac",15,"Mexico",2010,0,5237.6948455,0
15099,"Texcoco",15,"Mexico",2010,46,241175.068985,19.07
15100,"Tezoyuca",15,"Mexico",2010,8,36099.2808754,22.16
15101,"Tianguistenco",15,"Mexico",2010,4,72535.675826,5.51
15102,"Timilpan",15,"Mexico",2010,0,15784.8054329,0
